 TIME                    	E_net                    	
  +4.8200000000000000E+02	  -6.1646500496047596E-01	
  +4.8300000000000000E+02	  -6.1601119327926801E-01	
  +4.8400000000000000E+02	  -6.1643395705536452E-01	
  +4.8500000000000000E+02	  -6.1591160297181835E-01	
  +4.8600000000000000E+02	  -1.1934241693797987E+00	
  +4.8700000000000000E+02	  -6.1801870963228911E-01	
  +4.8800000000000000E+02	  -6.1579379294617065E-01	
  +4.8900000000000000E+02	  -1.3786783435171877E+00	
  +4.9000000000000000E+02	  -1.6806561888888705E+00	
  +4.9100000000000000E+02	  +4.2837425755867450E+01	
  +4.9200000000000000E+02	  +1.0035487591592002E+02	
  +4.9300000000000000E+02	  +9.3313137673184528E+01	
  +4.9400000000000000E+02	  +9.8123962181959328E+01	
  +4.9500000000000000E+02	  +1.0680189443851506E+02	
  +4.9600000000000000E+02	  +9.3410376043611677E+01	
  +4.9700000000000000E+02	  +3.8355324341167972E+01	
  +4.9800000000000000E+02	  -6.1937484490812134E-01	
  +4.9900000000000000E+02	  -6.2074881159220607E-01	
  +5.0000000000000000E+02	  -6.2037131205445217E-01	
  +5.0100000000000000E+02	  -6.1773896004426410E-01	
  +5.0200000000000000E+02	  -6.1767970291794339E-01	
  +5.0300000000000000E+02	  -6.1713621432047538E-01	
  +5.0400000000000000E+02	  -6.1619304710956280E-01	
  +5.0500000000000000E+02	  -1.1746788364386178E+00	
  +5.0600000000000000E+02	  -6.1606311455411622E-01	
  +5.0700000000000000E+02	  -1.1737113289242129E+00	
  +5.0800000000000000E+02	  -6.1811532854099671E-01	
  +5.0900000000000000E+02	  -6.1678119880839177E-01	
  +5.1000000000000000E+02	  -6.1586441906119249E-01	
  +5.1100000000000000E+02	  -1.1757241211421274E+00	
  +5.1200000000000000E+02	  -6.1747958992907892E-01	
  +5.1300000000000000E+02	  -8.1375787063782867E-01	
  +5.1400000000000000E+02	  -1.3711751940481747E+00	
  +5.1500000000000000E+02	  -8.1370704452433062E-01	
  +5.1600000000000000E+02	  -1.3670402930061520E+00	
  +5.1700000000000000E+02	  -8.1367487419514029E-01	
  +5.1800000000000000E+02	  -1.3659700205435303E+00	
  +5.1900000000000000E+02	  -8.1364432841854528E-01	
  +5.2000000000000000E+02	  -1.3651488906469909E+00	
  +5.2100000000000000E+02	  -8.1489426656810737E-01	
  +5.2200000000000000E+02	  -6.1742164126384802E-01	
  +5.2300000000000000E+02	  -6.1780398860172370E-01	
  +5.2400000000000000E+02	  -6.1596950033261277E-01	
  +5.2500000000000000E+02	  -6.1682502745259626E-01	
  +5.2600000000000000E+02	  -6.1776505761939760E-01	
  +5.2700000000000000E+02	  -6.1641017541478271E-01	
  +5.2800000000000000E+02	  -6.1552649668232862E-01	
  +5.2900000000000000E+02	  -1.1745450008418259E+00	
  +5.3000000000000000E+02	  -6.1632653310184715E-01	
  +5.3100000000000000E+02	  -8.8298953979600725E+00	
  +5.3200000000000000E+02	  -8.8419821505518783E+00	
  +5.3300000000000000E+02	  -5.9004694613826576E+00	
  +5.3400000000000000E+02	  -5.4939393466018913E+00	
  +5.3500000000000000E+02	  -5.7164296727930068E+00	
  +5.3600000000000000E+02	  -6.4411770714198830E+00	
  +5.3700000000000000E+02	  -8.1347811763994604E-01	
  +5.3800000000000000E+02	  -1.4029956831299812E+00	
  +5.3900000000000000E+02	  -1.2871269776574981E+00	
  +5.4000000000000000E+02	  +4.5949825896206796E+01	
  +5.4100000000000000E+02	  +1.0894866786274221E+02	
  +5.4200000000000000E+02	  +1.0952319963476201E+02	
  +5.4300000000000000E+02	  +1.0892880709764880E+02	
  +5.4400000000000000E+02	  +1.0811765108674780E+02	
  +5.4500000000000000E+02	  +1.0969558290367000E+02	
  +5.4600000000000000E+02	  -8.6238479222636610E-01	
  +5.4700000000000000E+02	  -6.1641302105394780E-01	
  +5.4800000000000000E+02	  -6.1642500436514513E-01	
  +5.4900000000000000E+02	  -6.1640765115113205E-01	
  +5.5000000000000000E+02	  -6.1635254759183267E-01	
  +5.5100000000000000E+02	  -6.1628382664359194E-01	
  +5.5200000000000000E+02	  -6.1621284088154893E-01	
  +5.5300000000000000E+02	  -6.1614485009465936E-01	
  +5.5400000000000000E+02	  -6.1608152573851160E-01	
  +5.5500000000000000E+02	  -6.1602342131294852E-01	
  +5.5600000000000000E+02	  -6.1597051060942543E-01	
  +5.5700000000000000E+02	  -6.1592242033564615E-01	
  +5.5800000000000000E+02	  -6.1587874441633861E-01	
  +5.5900000000000000E+02	  -6.1583904771396158E-01	
  +5.6000000000000000E+02	  -6.1580292550188365E-01	
  +5.6100000000000000E+02	  -9.1577708704460292E-01	
  +5.6200000000000000E+02	  +4.6091363173332553E+01	
  +5.6300000000000000E+02	  +1.0705981623095940E+02	
  +5.6400000000000000E+02	  +1.0728864214755936E+02	
  +5.6500000000000000E+02	  +1.0733636644228899E+02	
  +5.6600000000000000E+02	  +1.0743907226391251E+02	
  +5.6700000000000000E+02	  +1.0742789788411186E+02	
  +5.6800000000000000E+02	  +1.0761599418265671E+02	
  +5.6900000000000000E+02	  +1.0915105426119034E+02	
  +5.7000000000000000E+02	  +3.4964632234148283E+01	
  +5.7100000000000000E+02	  -6.1641302075432480E-01	
  +5.7200000000000000E+02	  -6.1642353093238045E-01	
  +5.7300000000000000E+02	  -6.1640321121521258E-01	
  +5.7400000000000000E+02	  -6.1634660080485171E-01	
  +5.7500000000000000E+02	  -6.1627685976199875E-01	
  +5.7600000000000000E+02	  -6.1620543776389303E-01	
  +5.7700000000000000E+02	  -6.1613728961791481E-01	
  +5.7800000000000000E+02	  -6.1607419659098905E-01	
  +5.7900000000000000E+02	  -6.1601690281453891E-01	
  +5.8000000000000000E+02	  -6.1596492322808749E-01	
  +5.8100000000000000E+02	  -6.1591773839575148E-01	
  +5.8200000000000000E+02	  -6.1587474193410452E-01	
  +5.8300000000000000E+02	  -6.1583539714994917E-01	
  +5.8400000000000000E+02	  -6.1579932879094268E-01	
  +5.8500000000000000E+02	  -8.7167116373999265E-01	
  +5.8600000000000000E+02	  +3.7428509149110042E+01	
  +5.8700000000000000E+02	  +1.1009971767192584E+02	
  +5.8800000000000000E+02	  +1.1009350033768456E+02	
  +5.8900000000000000E+02	  +1.0972006374618719E+02	
  +5.9000000000000000E+02	  +1.0758835316995270E+02	
  +5.9100000000000000E+02	  +1.0878048122588453E+02	
  +5.9200000000000000E+02	  +1.0829284892142587E+02	
  +5.9300000000000000E+02	  +9.1475696539676761E+01	
  +5.9400000000000000E+02	  -6.1638330998794566E-01	
  +5.9500000000000000E+02	  -6.1640789607755553E-01	
  +5.9600000000000000E+02	  -6.1641955338166987E-01	
  +5.9700000000000000E+02	  -6.1640034553939527E-01	
  +5.9800000000000000E+02	  -6.1634428858398538E-01	
  +5.9900000000000000E+02	  -6.1627492190382904E-01	
  +6.0000000000000000E+02	  -6.1620368139719139E-01	
  +6.0100000000000000E+02	  -6.1613550689493712E-01	
  +6.0200000000000000E+02	  -6.1607219398819391E-01	
  +6.0300000000000000E+02	  -6.1601414960746026E-01	
  +6.0400000000000000E+02	  -6.1596139618312484E-01	
  +6.0500000000000000E+02	  -6.1591354110439434E-01	
  +6.0600000000000000E+02	  -6.1587006446487147E-01	
  +6.0700000000000000E+02	  -6.1583045119184965E-01	
  +6.0800000000000000E+02	  -6.1579429334216151E-01	
  +6.0900000000000000E+02	  -9.2751241538374640E-01	
  +6.1000000000000000E+02	  +4.7492447332962008E+01	
  +6.1100000000000000E+02	  +1.0911166750060860E+02	
  +6.1200000000000000E+02	  +1.0897771176805836E+02	
  +6.1300000000000000E+02	  +1.0882845164295084E+02	
  +6.1400000000000000E+02	  +1.0854868338488052E+02	
  +6.1500000000000000E+02	  +1.0682168924581238E+02	
  +6.1600000000000000E+02	  +5.6099476254235981E+01	
  +6.1700000000000000E+02	  +3.2316801240791690E+01	
  +6.1800000000000000E+02	  -6.1634999937849810E-01	
  +6.1900000000000000E+02	  -6.1638612323033037E-01	
  +6.2000000000000000E+02	  -6.1640469336509263E-01	
  +6.2100000000000000E+02	  -6.1638854135523768E-01	
  +6.2200000000000000E+02	  -6.1633470834959436E-01	
  +6.2300000000000000E+02	  -6.1626696950026350E-01	
  +6.2400000000000000E+02	  -6.1619706382969819E-01	
  +6.2500000000000000E+02	  -6.1613002000670680E-01	
  +6.2600000000000000E+02	  -6.1606773903083190E-01	
  +6.2700000000000000E+02	  -6.1601068855977714E-01	
  +6.2800000000000000E+02	  -6.1595861747362113E-01	
  +6.2900000000000000E+02	  -1.0523093836522281E+00	
  +6.3000000000000000E+02	  -6.1737698417144404E-01	
  +6.3100000000000000E+02	  -6.1630593991782112E-01	
  +6.3200000000000000E+02	  -6.1579360559371576E-01	
  +6.3300000000000000E+02	  -8.1390077722104559E-01	
  +6.3400000000000000E+02	  -8.3164836427753175E-01	
  +6.3500000000000000E+02	  +2.6681023693990184E+01	
  +6.3600000000000000E+02	  +8.8691167570211022E+01	
  +6.3700000000000000E+02	  +9.3904824544887077E+01	
  +6.3800000000000000E+02	  +9.5219410371570405E+01	
  +6.3900000000000000E+02	  +1.0710995641300907E+02	
  +6.4000000000000000E+02	  +1.0817814811650268E+02	
  +6.4100000000000000E+02	  +9.6823743413642788E+01	
  +6.4200000000000000E+02	  -6.1638513567362818E-01	
  +6.4300000000000000E+02	  -6.1640945158205451E-01	
  +6.4400000000000000E+02	  -6.1642051734226377E-01	
  +6.4500000000000000E+02	  -6.1639989777364179E-01	
  +6.4600000000000000E+02	  -6.1634290476812115E-01	
  +6.4700000000000000E+02	  -6.1627312024218650E-01	
  +6.4800000000000000E+02	  -6.1620199299083156E-01	
  +6.4900000000000000E+02	  -6.1613429845104140E-01	
  +6.5000000000000000E+02	  -6.1607161596054727E-01	
  +6.5100000000000000E+02	  -6.1601429026040067E-01	
  +6.5200000000000000E+02	  -6.1596219083128634E-01	
  +6.5300000000000000E+02	  -6.1591484620370174E-01	
  +6.5400000000000000E+02	  -6.2481089895465791E-01	
  +6.5500000000000000E+02	  -6.1719186152408700E-01	
  +6.5600000000000000E+02	  -6.1579715737095642E-01	
  +6.5700000000000000E+02	  -1.5086601440752616E+00	
  +6.5800000000000000E+02	  +4.8277420263071001E+01	
  +6.5900000000000000E+02	  +1.0932415299102081E+02	
  +6.6000000000000000E+02	  +1.0930707645067692E+02	
  +6.6100000000000000E+02	  +1.0915387499734771E+02	
  +6.6200000000000000E+02	  +1.0896443380682422E+02	
  +6.6300000000000000E+02	  +1.0837715915262979E+02	
  +6.6400000000000000E+02	  +1.0790259449370500E+02	
  +6.6500000000000000E+02	  +1.0928081732553578E+02	
  +6.6600000000000000E+02	  +5.1804518866366919E+01	
  +6.6700000000000000E+02	  -6.1641200725606893E-01	
  +6.6800000000000000E+02	  -6.1642237833499758E-01	
  +6.6900000000000000E+02	  -6.1640155784244721E-01	
  +6.7000000000000000E+02	  -6.1634454232023617E-01	
  +6.7100000000000000E+02	  -6.1627463514705805E-01	
  +6.7200000000000000E+02	  -6.1620329509486571E-01	
  +6.7300000000000000E+02	  -6.1613521961138662E-01	
  +6.7400000000000000E+02	  -6.1607199758615372E-01	
  +6.7500000000000000E+02	  -6.1601411990795729E-01	
  +6.7600000000000000E+02	  -6.1596133571017464E-01	
  +6.7700000000000000E+02	  -6.1591327474609769E-01	
  +6.7800000000000000E+02	  -6.1586950684062858E-01	
  +6.7900000000000000E+02	  -6.1582965506976661E-01	
  +6.8000000000000000E+02	  -6.1579342256120451E-01	
  +6.8100000000000000E+02	  -9.0306919186784707E-01	
  +6.8200000000000000E+02	  +3.1329350978555532E+01	
  +6.8300000000000000E+02	  +1.0602946174558498E+02	
  +6.8400000000000000E+02	  +1.0755379216699626E+02	
  +6.8500000000000000E+02	  -8.6020603309318944E-01	
  +6.8600000000000000E+02	  -1.2588925209476245E+00	
  +6.8700000000000000E+02	  -8.6787482231953905E-01	
  +6.8800000000000000E+02	  +4.6819902306736452E+01	
  +6.8900000000000000E+02	  +6.1325527992976369E+01	
  +6.9000000000000000E+02	  -6.1636663697640692E-01	
  +6.9100000000000000E+02	  -6.1639748482825329E-01	
  +6.9200000000000000E+02	  -8.5882116899499317E-01	
  +6.9300000000000000E+02	  -6.1983524106051635E-01	
  +6.9400000000000000E+02	  -6.2030152913362746E-01	
  +6.9500000000000000E+02	  -6.1936201113745626E-01	
  +6.9600000000000000E+02	  -6.1754756433505487E-01	
  +6.9700000000000000E+02	  -6.1652684955419357E-01	
  +6.9800000000000000E+02	  -6.1646242180676392E-01	
  +6.9900000000000000E+02	  -6.1735500348311045E-01	
  +7.0000000000000000E+02	  -6.1643303557956297E-01	
  +7.0100000000000000E+02	  -6.1590845687061868E-01	
  +7.0200000000000000E+02	  -1.1881957849202187E+00	
  +7.0300000000000000E+02	  -6.1792776923253456E-01	
  +7.0400000000000000E+02	  -6.1579315248506983E-01	
  +7.0500000000000000E+02	  -1.0731013359478170E+00	
  +7.0600000000000000E+02	  +5.2260616846911141E+01	
  +7.0700000000000000E+02	  +1.0845209424689503E+02	
  +7.0800000000000000E+02	  +1.0855511617266524E+02	
  +7.0900000000000000E+02	  +1.0830846501854342E+02	
  +7.1000000000000000E+02	  +1.0779983269247140E+02	
  +7.1100000000000000E+02	  +1.0685318458736015E+02	
  +7.1200000000000000E+02	  +1.0848916403180579E+02	
  +7.1300000000000000E+02	  +8.4891595819839424E+01	
  +7.1400000000000000E+02	  -6.1639759813203565E-01	
  +7.1500000000000000E+02	  -6.1641833919396816E-01	
  +7.1600000000000000E+02	  -6.1642119795046446E-01	
  +7.1700000000000000E+02	  -6.1638348611575866E-01	
  +7.1800000000000000E+02	  -6.1632033441769363E-01	
  +7.1900000000000000E+02	  -6.1624941945007183E-01	
  +7.2000000000000000E+02	  -6.1617914038060195E-01	
  +7.2100000000000000E+02	  -6.1611316150081508E-01	
  +7.2200000000000000E+02	  -6.1605247914960737E-01	
  +7.2300000000000000E+02	  -6.1599723522454319E-01	
  +7.2400000000000000E+02	  -6.1594725776402004E-01	
  +7.2500000000000000E+02	  -6.1590195313119600E-01	
  +7.2600000000000000E+02	  -6.1586068646965553E-01	
  +7.2700000000000000E+02	  -6.1582283979867625E-01	
  +7.2800000000000000E+02	  -6.1578803067099697E-01	
  +7.2900000000000000E+02	  -8.1375608925803555E-01	
  +7.3000000000000000E+02	  -8.1372782424001711E-01	
  +7.3100000000000000E+02	  -8.1372190260205524E-01	
  +7.3200000000000000E+02	  -8.1371767832618735E-01	
  +7.3300000000000000E+02	  -8.1388616460852226E-01	
  +7.3400000000000000E+02	  -8.1387282058361621E-01	
  +7.3500000000000000E+02	  -8.1389598615968306E-01	
  +7.3600000000000000E+02	  -8.1392187078454814E-01	
  +7.3700000000000000E+02	  -8.1391714936411586E-01	
  +7.3800000000000000E+02	  -6.1589503879269958E-01	
  +7.3900000000000000E+02	  -7.3682325998508047E-01	
  +7.4000000000000000E+02	  -6.1759309691846953E-01	
  +7.4100000000000000E+02	  -6.1683105256062554E-01	
  +7.4200000000000000E+02	  -6.1664014138872869E-01	
  +7.4300000000000000E+02	  -6.1661080058702356E-01	
  +7.4400000000000000E+02	  -6.1626729509923772E-01	
  +7.4500000000000000E+02	  -6.1655895988290832E-01	
  +7.4600000000000000E+02	  -6.1677441799778565E-01	
  +7.4700000000000000E+02	  -6.1675410465818925E-01	
  +7.4800000000000000E+02	  -6.1665592048949569E-01	
  +7.4900000000000000E+02	  -6.1719257020392038E-01	
  +7.5000000000000000E+02	  -6.1693969545451355E-01	
  +7.5100000000000000E+02	  -6.1676627185291544E-01	
  +7.5200000000000000E+02	  -6.1699011477384935E-01	
  +7.5300000000000000E+02	  -9.9742042379867768E-01	
  +7.5400000000000000E+02	  +4.9246487584191115E+01	
  +7.5500000000000000E+02	  +1.0928456243546873E+02	
  +7.5600000000000000E+02	  +1.1003118014705413E+02	
  +7.5700000000000000E+02	  +1.1027669563671679E+02	
  +7.5800000000000000E+02	  +1.0998331445863694E+02	
  +7.5900000000000000E+02	  +1.0909513827422131E+02	
  +7.6000000000000000E+02	  +1.0830295346201268E+02	
  +7.6100000000000000E+02	  +1.1031722242078189E+02	
  +7.6200000000000000E+02	  +9.5740158866647917E+01	
  +7.6300000000000000E+02	  +3.9023257631202398E+01	
  +7.6400000000000000E+02	  -6.1642076033330029E-01	
  +7.6500000000000000E+02	  -6.1640126305417009E-01	
  +7.6600000000000000E+02	  -6.1634520094555978E-01	
  +7.6700000000000000E+02	  -6.1627675793358705E-01	
  +7.6800000000000000E+02	  -6.1620607039312325E-01	
  +7.6900000000000000E+02	  -6.1613824385605009E-01	
  +7.7000000000000000E+02	  -6.1607531336358512E-01	
  +7.7100000000000000E+02	  -6.1601758034824683E-01	
  +7.7200000000000000E+02	  -6.1596504672995200E-01	
  +7.7300000000000000E+02	  -6.1591725365025696E-01	
  +7.7400000000000000E+02	  -6.1587382886871145E-01	
  +7.7500000000000000E+02	  -6.1583439586570665E-01	
  +7.7600000000000000E+02	  -6.1579868807006799E-01	
  +7.7700000000000000E+02	  -8.9405413499677067E-01	
  +7.7800000000000000E+02	  +2.2333677491446711E+01	
  +7.7900000000000000E+02	  +1.0642904396966328E+02	
  +7.8000000000000000E+02	  +9.8248793961746699E+01	
  +7.8100000000000000E+02	  +9.2862457513689520E+01	
  +7.8200000000000000E+02	  +9.9980585977695497E+01	
  +7.8300000000000000E+02	  +9.8578415612182340E+01	
  +7.8400000000000000E+02	  +8.3534201320315717E+01	
  +7.8500000000000000E+02	  +5.5057489183425922E+01	
  +7.8600000000000000E+02	  -6.1635774482893058E-01	
  +7.8700000000000000E+02	  -6.1639066876615856E-01	
  +7.8800000000000000E+02	  -6.1640828769168310E-01	
  +7.8900000000000000E+02	  -6.1639098763050648E-01	
  +7.9000000000000000E+02	  -6.1633678257644864E-01	
  +7.9100000000000000E+02	  -6.1626787308811781E-01	
  +7.9200000000000000E+02	  -9.5037696561630813E-01	
  +7.9300000000000000E+02	  -6.1622429392768896E-01	
  +7.9400000000000000E+02	  -6.1780995557420593E-01	
  +7.9500000000000000E+02	  -6.1775526051406426E-01	
  +7.9600000000000000E+02	  -6.1595886223321650E-01	
  +7.9700000000000000E+02	  -1.1834120092655969E+00	
  +7.9800000000000000E+02	  -6.1883906874925287E-01	
  +7.9900000000000000E+02	  -6.1583004472139080E-01	
  +8.0000000000000000E+02	  -1.1836139187100452E+00	
  +8.0100000000000000E+02	  -8.2818648213020640E-01	
  +8.0200000000000000E+02	  -1.4139674559687863E+00	
  +8.0300000000000000E+02	  -2.6696945480906106E+01	
  +8.0400000000000000E+02	  +4.3154109044826590E+01	
  +8.0500000000000000E+02	  +2.8934006786675813E+01	
  +8.0600000000000000E+02	  +2.4873299731662641E+01	
  +8.0700000000000000E+02	  +4.7169712560817864E+01	
  +8.0800000000000000E+02	  +3.8732106984798783E+01	
  +8.0900000000000000E+02	  -1.0650412562466556E+00	
  +8.1000000000000000E+02	  -6.1638209869704497E-01	
  +8.1100000000000000E+02	  -6.1640742561376283E-01	
  +8.1200000000000000E+02	  -6.1641306640731297E-01	
  +8.1300000000000000E+02	  -6.1637239448267400E-01	
  +8.1400000000000000E+02	  -6.1630936531906766E-01	
  +8.1500000000000000E+02	  -7.2173688578712780E-01	
  +8.1600000000000000E+02	  -6.1934914267388341E-01	
  +8.1700000000000000E+02	  -6.1959408558240592E-01	
  +8.1800000000000000E+02	  -6.1866308264803538E-01	
  +8.1900000000000000E+02	  -6.1646873151539749E-01	
  +8.2000000000000000E+02	  -6.1594173695628562E-01	
  +8.2100000000000000E+02	  -6.1629224071925504E-01	
  +8.2200000000000000E+02	  -6.1633094409990929E-01	
  +8.2300000000000000E+02	  -6.1668985534557097E-01	
  +8.2400000000000000E+02	  -6.1618070831148719E-01	
  +8.2500000000000000E+02	  -1.1749688991603451E+00	
  +8.2600000000000000E+02	  +5.1983916527149979E+01	
  +8.2700000000000000E+02	  +1.0822885921285510E+02	
  +8.2800000000000000E+02	  +1.0853645369625218E+02	
  +8.2900000000000000E+02	  +1.0857596004674781E+02	
  +8.3000000000000000E+02	  +1.0795130363507806E+02	
  +8.3100000000000000E+02	  +1.0757799704821193E+02	
  +8.3200000000000000E+02	  +1.0720296879956703E+02	
