 TIME                    	T_amb_C                  	wind_speed_out           	DNI                      	Power_in_Collector       	Power_out_col            	Power_in_Receiver        	Power_out_Rec            	P_out_SE                 	Net_Dish_Field_Power     	Net_system_efficiency    	phi_shade                	Collector_Losses         	eta_Collector            	P_Rec_losses             	eta_Receiver             	T_heater_head_operate    	Stirling_Engine_Losses   	Stirling_Engine_Eff      	engine_pressure          	P_parasitic              	T_compression_C          	temp_into_radiator       	temp_out_of_radiator     	
  +2.9430000000000000E+03	  +2.7800000000000011E+01	  +6.9000000000000004E+00	  +9.1200000000000011E+02	  +3.1992959999999999E+02	  +3.0073382365708807E+02	  +2.9923015453880265E+02	  +2.5794034615353542E+02	  +8.1360653868688573E+01	  +7.8982406207400302E+01	  +2.4687433172024514E-01	  +9.9999999885974922E-01	  +1.9195776342911927E+01	  +9.3999999775290599E-01	  +4.1289808385267222E+01	  +8.6201320921779545E-01	  +9.7300000000000000E+02	  +4.4144923071211707E+01	  +3.1542430286961803E-01	  +1.5810184933058674E+07	  +2.3782476612882646E+00	  +7.4765422977226592E+01	  +6.8316890612558041E+01	  +4.7190809966704251E+01	
  +2.9440000000000000E+03	  +2.7800000000000011E+01	  +8.2500000000000000E+00	  +5.4800000000000000E+02	  +1.9223840000000001E+02	  +1.8070409579395204E+02	  +1.7980057531498227E+02	  +1.2762727335638857E+02	  +3.9763096037285457E+01	  +3.7384135432569863E+01	  +1.9446757476545351E-01	  +9.9999999885974922E-01	  +1.1534304206047977E+01	  +9.3999999697225955E-01	  +5.2173301958593697E+01	  +7.0982683369547050E-01	  +9.7300000000000000E+02	  +2.1966044329775777E+01	  +3.1155641729494671E-01	  +8.1555950369542651E+06	  +2.3789606047155969E+00	  +4.8873802641754651E+01	  +4.8091840314637011E+01	  +3.7390794551388979E+01	
  +2.9450000000000000E+03	  +2.7800000000000011E+01	  +9.6000000000000014E+00	  +4.7500000000000000E+02	  +1.6663000000000000E+02	  +1.4723516811325203E+02	  +1.4649899227268577E+02	  +8.1097580061674151E+01	  +2.4228595914343973E+01	  +2.1844458691142531E+01	  +1.3109559314588434E-01	  +9.4000574666800318E-01	  +1.9394831886747966E+01	  +8.8360539974680352E-01	  +6.5401412211011618E+01	  +5.5357090572537782E-01	  +9.7300000000000000E+02	  +1.4217246036832545E+01	  +2.9875855598555789E-01	  +5.4224408528227406E+06	  +2.3841372232014431E+00	  +4.0053127026300217E+01	  +4.0967919550122929E+01	  +3.3994453688747683E+01	
  +2.9460000000000000E+03	  +2.7050000000000011E+01	  +9.6000000000000014E+00	  +4.7200000000000000E+02	  +1.6557760000000002E+02	  +9.4936973509276442E+01	  +9.4462288641730055E+01	  +2.8006803552872071E+01	  +6.3771420209357537E+00	  +4.5297863453945109E+00	  +2.7357482801418857E-02	  +6.0996644672357536E-01	  +7.0640626490723577E+01	  +5.7336845853502549E-01	  +6.6455485088857984E+01	  +2.9648660684582467E-01	  +9.7300000000000000E+02	  +5.4074153829840794E+00	  +2.2769974474188021E-01	  +2.3038886406957060E+06	  +1.8473556755412428E+00	  +3.0554173157343087E+01	  +3.2361149656154566E+01	  +2.9684347739369287E+01	
  +2.9470000000000000E+03	  +2.5550000000000011E+01	  +8.2500000000000000E+00	  +3.1800000000000000E+02	  +1.1155440000000000E+02	  +4.7092772934124312E+01	  +4.6857309069453692E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.4909653595708043E-01	  +6.4461627065875689E+01	  +4.2215074228595206E-01	  +5.5105567103958649E+01	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.8527066849312028E+00	  +2.5550484354161881E+01	  +2.5550982635853813E+01	  +2.5550483890908822E+01	
  +2.9480000000000000E+03	  +2.4050000000000011E+01	  +6.9000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0054487966208949E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.3405875318646085E-04	  +2.4055584786744703E+01	  +2.4056083608711845E+01	  +2.4055584318021147E+01	
  +2.9490000000000000E+03	  +2.2550000000000011E+01	  +5.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.3762338640640940E-04	  +2.2555551682757425E+01	  +2.2556051600932790E+01	  +2.2555551208001930E+01	
  +2.9500000000000000E+03	  +2.1100000000000023E+01	  +4.6500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4111540959637791E-04	  +2.1105519858348373E+01	  +2.1106020327592432E+01	  +2.1105519378150234E+01	
  +2.9510000000000000E+03	  +1.9649999999999977E+01	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4429033221903782E-04	  +1.9655490922155309E+01	  +1.9655992509224347E+01	  +1.9655490435933586E+01	
  +2.9520000000000000E+03	  +1.8550000000000011E+01	  +3.5500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4671994951571565E-04	  +1.8555469109033595E+01	  +1.8555971259101852E+01	  +1.8555468618456359E+01	
  +2.9530000000000000E+03	  +1.7800000000000011E+01	  +4.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4838703995096848E-04	  +1.7805454147377816E+01	  +1.7805956865270048E+01	  +1.7805453653637642E+01	
  +2.9540000000000000E+03	  +1.7050000000000011E+01	  +5.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.4970790958089337E-04	  +1.7055442566222780E+01	  +1.7055945281466165E+01	  +1.7055442069833759E+01	
  +2.9550000000000000E+03	  +1.6500000000000000E+01	  +6.0500000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5058609165204965E-04	  +1.6505434614423791E+01	  +1.6505937901804430E+01	  +1.6505434115543778E+01	
  +2.9560000000000000E+03	  +1.6149999999999977E+01	  +6.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5137318163503710E-04	  +1.6155427753981485E+01	  +1.6155931040115092E+01	  +1.6155427253854441E+01	
  +2.9570000000000000E+03	  +1.5800000000000011E+01	  +7.3500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5216217839424195E-04	  +1.5805420613528270E+01	  +1.5805924476144071E+01	  +1.5805420111604747E+01	
  +2.9580000000000000E+03	  +1.5850000000000023E+01	  +8.5000000000000000E+00	  +4.0000000000000000E+01	  +1.4032000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7332145269955583E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0144001490630263E+00	  +1.5855421873613977E+01	  +1.5855925158676200E+01	  +1.5855421372415549E+01	
  +2.9590000000000000E+03	  +1.6399999999999977E+01	  +1.0050000000000001E+01	  +4.6000000000000000E+02	  +1.6136800000000002E+02	  +7.1406784319438103E+01	  +7.1049750397840910E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7075420262762740E-01	  +8.9961215680561921E+01	  +4.4250894937307589E-01	  +7.1737832834899550E+01	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.3469632192487770E+00	  +1.6400611073840082E+01	  +1.6401114360864710E+01	  +1.6400610574604059E+01	
  +2.9600000000000000E+03	  +1.6949999999999989E+01	  +1.1600000000000001E+01	  +7.1700000000000011E+02	  +2.5152360000000004E+02	  +1.6945286841737516E+02	  +1.6860560407528828E+02	  +8.0960105481918077E+01	  +2.4721742919381679E+01	  +2.2844838568824350E+01	  +9.0825825350747652E-02	  +7.1670812979241061E-01	  +8.2070731582624887E+01	  +6.7370564093346652E-01	  +8.7645498593370206E+01	  +4.8017446237253641E-01	  +9.7300000000000000E+02	  +1.4059590640634099E+01	  +3.0535709867227995E-01	  +5.4143655960078686E+06	  +1.8769043505573275E+00	  +2.9674579310081810E+01	  +3.0593791513271640E+01	  +2.3619255582803248E+01	
  +2.9610000000000000E+03	  +1.7199999999999989E+01	  +1.1800000000000001E+01	  +7.3900000000000000E+02	  +2.5924119999999999E+02	  +2.4367306210826047E+02	  +2.4245469679771915E+02	  +1.5354032902553175E+02	  +4.8881398958634378E+01	  +4.7010074552728575E+01	  +1.8133720467840411E-01	  +9.9994392024608103E-01	  +1.5568137891739525E+01	  +9.3994728358101098E-01	  +8.8914367772187404E+01	  +6.3327430155053377E-01	  +9.7300000000000000E+02	  +2.6164732516724342E+01	  +3.1836195263872724E-01	  +9.6777279269597363E+06	  +1.8713244059058014E+00	  +4.4308490850194516E+01	  +4.2496058961689869E+01	  +2.9675147352702368E+01	
  +2.9620000000000000E+03	  +1.7199999999999989E+01	  +1.0600000000000001E+01	  +4.7900000000000000E+02	  +1.6803320000000002E+02	  +1.5795120781989601E+02	  +1.5716145178079654E+02	  +8.3382289541806770E+01	  +2.5557978290183716E+01	  +2.3681088064078661E+01	  +1.4093100683937113E-01	  +9.9999999885974922E-01	  +1.0081992180104010E+01	  +9.3999999669051104E-01	  +7.3779162238989770E+01	  +5.3055178852562934E-01	  +9.7300000000000000E+02	  +1.4456077812905765E+01	  +3.0651566932739621E-01	  +5.5566446876857309E+06	  +1.8768902261050557E+00	  +3.0382522260498774E+01	  +3.1222689738946656E+01	  +2.4059049854155603E+01	
  +2.9630000000000000E+03	  +1.7199999999999989E+01	  +9.4000000000000004E+00	  +7.6000000000000000E+01	  +2.6660800000000005E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.9999999885974922E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0142950667061796E+00	  +1.7205442399376466E+01	  +1.7205945115150769E+01	  +1.7205441903518363E+01	
  +2.9640000000000000E+03	  +1.7649999999999977E+01	  +9.3000000000000007E+00	  +1.3700000000000000E+02	  +4.8059600000000003E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.9999999885974922E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0142940612828271E+00	  +1.7655451210373542E+01	  +1.7655953927737130E+01	  +1.7655450716104724E+01	
  +2.9650000000000000E+03	  +1.8600000000000023E+01	  +1.0300000000000001E+01	  +1.2700000000000000E+02	  +4.4551600000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.9999999885974922E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0142004878173396E+00	  +1.8605473208486615E+01	  +1.8605975358729893E+01	  +1.8605472718084400E+01	
  +2.9660000000000000E+03	  +1.9550000000000011E+01	  +1.1300000000000001E+01	  +4.6500000000000000E+02	  +1.6312200000000001E+02	  +1.5333467982516004E+02	  +1.5256800642603423E+02	  +7.3511278412350521E+01	  +2.1918671070838922E+01	  +2.0050375250171392E+01	  +1.2291643828088629E-01	  +9.9999999885974922E-01	  +9.7873201748399765E+00	  +9.3999999662314104E-01	  +7.9056728013683710E+01	  +4.8182630121249342E-01	  +9.7300000000000000E+02	  +1.2898151835377899E+01	  +2.9816745869520517E-01	  +4.9768214939414710E+06	  +1.8682958206675289E+00	  +3.0954436138240510E+01	  +3.2101974556429525E+01	  +2.5717076206550246E+01	
  +2.9670000000000000E+03	  +1.9800000000000011E+01	  +1.1700000000000001E+01	  +2.1700000000000000E+02	  +7.6123600000000010E+01	  +7.1556183918408024E+01	  +7.1198402998815979E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.9999999885974922E-01	  +4.5674160815919862E+00	  +9.3999999398882883E-01	  +8.3773622095942031E+01	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.3424601241152592E+00	  +1.9800618677548755E+01	  +1.9801120265137968E+01	  +1.9800618191847207E+01	
  +2.9680000000000000E+03	  +1.9449999999999989E+01	  +1.1550000000000001E+01	  +1.9800000000000003E+02	  +6.9458400000000012E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.9999999885974922E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0141155905876340E+00	  +1.9455499544865063E+01	  +1.9456001131239702E+01	  +1.9455499057948941E+01	
  +2.9690000000000000E+03	  +1.9100000000000023E+01	  +1.1400000000000000E+01	  +2.3200000000000000E+02	  +8.1385600000000011E+01	  +7.2120684537836951E+01	  +7.1760081115147770E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.4272368191744693E-01	  +9.2649154621630601E+00	  +8.8616025664703379E-01	  +8.3594630813251584E+01	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.3432481189812246E+00	  +1.9100617372473437E+01	  +1.9101118957630490E+01	  +1.9100616884339729E+01	
  +2.9700000000000000E+03	  +1.8250000000000000E+01	  +1.0600000000000001E+01	  +3.1000000000000000E+02	  +1.0874800000000000E+02	  +6.2833875326188085E+01	  +6.2519705949557142E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1467381670788457E-01	  +4.5914124673811919E+01	  +5.7779338558015525E-01	  +7.6492156881849283E+01	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.3444729523730325E+00	  +1.8250615264605017E+01	  +1.8251117413622126E+01	  +1.8250614772976633E+01	
  +2.9710000000000000E+03	  +1.6949999999999989E+01	  +9.2500000000000000E+00	  +3.3000000000000000E+01	  +1.1576400000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.5812737593324454E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +1.0142949167023934E+00	  +1.6955443713319710E+01	  +1.6955946428208904E+01	  +1.6955443216576498E+01	
  +2.9720000000000000E+03	  +1.5649999999999977E+01	  +7.9000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.0947931706013228E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5285746315919423E-04	  +1.5655414581139667E+01	  +1.5655918443218184E+01	  +1.5655414078678859E+01	
  +2.9730000000000000E+03	  +1.4800000000000011E+01	  +6.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5514224439567367E-04	  +1.4805394567841859E+01	  +1.4805899008249128E+01	  +1.4805394061771494E+01	
  +2.9740000000000000E+03	  +1.4449999999999989E+01	  +5.6500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.7300000000000000E+02	  +1.0000000000000000E-03	  +0.0000000000000000E+00	  +6.5876900000000012E+05	  +6.5629757714566527E-04	  +1.4455384642374270E+01	  +1.4455889081516773E+01	  +1.4455384135039139E+01	
