 TIME                    	DNI                      	V_wind                   	T_dry_bulb               	T_wet_bulb               	P_atm                    	RelHumidity              	SolarAlt                 	SolarAz                  	SolarAz_15               	SolarZen_15              	phi_t                    	theta_L                  	E_field_state            	cond_bays_frac           	defocus_frac             	eta_opt_ave              	eta_thermal              	eta_sf_tot               	eta_cycle                	m_dot_aux                	m_dot_field              	m_dot_b_tot              	m_dot_to_pb              	m_dot_loop               	m_dot_makeup             	Pres_condenser           	Pres_turb_inlet          	Pres_field_inlet         	dP_tot                   	dP_hdr_c                 	dP_sf_boil               	dP_boil_to_SH            	dP_sf_sh                 	dP_hdr_h                 	q_loss_piping            	q_aux_fluid              	q_aux_fuel               	q_startup                	q_dump                   	q_field_delivered        	q_inc_tot                	q_loss_rec               	q_loss_sf                	q_to_pb                  	cycle_mode               	T_cycle_out              	T_field_in               	T_loop_out               	T_field_out              	T_pb_in                  	W_dot_aux                	W_dot_bop                	W_dot_col                	W_dot_fixed              	W_dot_pump               	W_dot_par_cool           	W_dot_gross              	W_dot_net                	
  +1.0000000000000000E+01	  +9.0800000000000000E+02	  +6.2000000000000002E+00	  +9.7500000000000000E+00	  +3.3778626732242971E+00	  +9.1882556131260795E-01	  +3.3000000000000002E-01	  +2.0575216804696407E+01	  -4.3311283172546020E+01	  -4.3311249123840625E+01	  +6.9506451968488150E+01	  +6.1311037085116133E+01	  +4.2939305202776879E+01	  +4.8572481532866462E+01	  +2.5000000000000000E-01	  +1.0000000000000000E+00	  +2.8450670217924218E-01	  +8.5440165265740720E-01	  +2.4308299653405327E-01	  +3.5229768084509605E-01	  +0.0000000000000000E+00	  +2.7904310786611057E+05	  +3.7205747715481400E+05	  +2.7904310786611057E+05	  +7.3820928006907560E-01	  +2.0778498877191771E+05	  +6.5857708832142871E+03	  +6.6631362498165473E+01	  +7.3048346590398850E+01	  +6.4169840922333776E+00	  +3.8890812680202286E-01	  +2.9168109510151714E+00	  +1.9445406340101143E-01	  +1.9445406340101143E+00	  +9.7227031700505717E-01	  +1.0335403101899043E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1373341197970253E+01	  +0.0000000000000000E+00	  +1.8033185050656493E+02	  +7.8346598399999982E+02	  +3.1420523994044366E+01	  +3.2454064304234272E+01	  +1.8033185050656493E+02	  +1.0000000000000000E+00	  +2.2753194438157396E+02	  +2.4281548610141320E+02	  +4.6115554815451549E+02	  +4.5520325506694229E+02	  +4.5520325506694229E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +8.0726478271778215E-02	  +4.2589639740907259E-01	  +2.9200880237643386E+01	  +2.7933187761962536E+01	
  +1.1000000000000000E+01	  +9.7600000000000000E+02	  +6.7000000000000002E+00	  +1.2500000000000000E+01	  +4.5982731807826109E+00	  +9.1882556131260795E-01	  +2.6000000000000001E-01	  +2.8225507731441727E+01	  -3.0700841489341538E+01	  -3.0700817354200982E+01	  +6.1839678116017751E+01	  +4.3566286100337777E+01	  +4.9253383807979112E+01	  +5.6624657200345482E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +3.1528784827871653E-01	  +8.7180566944677251E-01	  +2.7486973363705891E-01	  +3.7981094317088948E-01	  +0.0000000000000000E+00	  +3.4857393065920705E+05	  +4.6476524087894271E+05	  +3.4857393065920705E+05	  +9.2215325571218798E-01	  +2.4889508891256750E+05	  +5.1183295024131075E+03	  +8.3234293470914935E+01	  +9.1250235470387793E+01	  +8.0159419994728633E+00	  +4.8581466663471901E-01	  +3.6436099997603923E+00	  +2.4290733331735950E-01	  +2.4290733331735952E+00	  +1.2145366665867976E+00	  +1.0516763704753704E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.0521756674790286E+00	  +0.0000000000000000E+00	  +2.2196458652693792E+02	  +8.4213964800000042E+02	  +3.2986020466673835E+01	  +3.4037696837149205E+01	  +2.2196458652693792E+02	  +1.0000000000000000E+00	  +2.3456995948818314E+02	  +2.5238279645533731E+02	  +4.6909900101759632E+02	  +4.6419813660887752E+02	  +4.6419813660887752E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.2716198011019347E-01	  +6.4257017939475114E-01	  +8.4328265211379858E+01	  +8.2797463451874918E+01	
  +1.2000000000000000E+01	  +1.0060000000000000E+03	  +5.6500000000000004E+00	  +1.4150000000000000E+01	  +5.6324780919964725E+00	  +9.1833209967924989E-01	  +2.5000000000000000E-01	  +3.3233738431097592E+01	  -1.5740517111975228E+01	  -1.5740504737734833E+01	  +5.6808088055322067E+01	  +2.2490974916530718E+01	  +5.3617558402282874E+01	  +5.6978298954988034E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +3.0053985495502938E-01	  +8.6996164075184368E-01	  +2.6145814532799849E-01	  +3.7995452712515720E-01	  +0.0000000000000000E+00	  +3.5640004055665410E+05	  +4.7520005407553882E+05	  +3.5640004055665410E+05	  +9.4285725014987865E-01	  +2.5345451909655478E+05	  +5.5491003374008533E+03	  +8.5103052636891121E+01	  +9.3298966910540656E+01	  +8.1959142736495281E+00	  +4.9672207719088046E-01	  +3.7254155789316030E+00	  +2.4836103859544023E-01	  +2.4836103859544023E+00	  +1.2418051929772012E+00	  +1.0381843939424225E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5364175464255521E-01	  +0.0000000000000000E+00	  +2.2648727613838082E+02	  +8.6802508799999998E+02	  +3.2885720044251514E+01	  +3.3923904438193937E+01	  +2.2648727613838082E+02	  +1.0000000000000000E+00	  +2.3251490558553775E+02	  +2.5136392149104853E+02	  +4.6448269750784294E+02	  +4.5974121368482520E+02	  +4.5974121368482520E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.3245632871844609E-01	  +6.4523296789678286E-01	  +8.6077138332310014E+01	  +8.4538379435694779E+01	
  +1.3000000000000000E+01	  +1.0140000000000000E+03	  +4.1000000000000005E+00	  +1.6100000000000001E+01	  +6.6984244724479236E+00	  +9.1734517641253388E-01	  +2.3000000000000001E-01	  +3.4865803684238792E+01	  +8.0670108397904983E-01	  +8.0670044979955813E-01	  +5.5147156823058125E+01	  +1.1576512673348853E+00	  +5.5126078388151747E+01	  +5.5479621119439578E+01	  +5.0000000000000000E-01	  +1.0000000000000000E+00	  +2.8610661227663575E-01	  +8.6729077300992252E-01	  +2.4813762492465360E-01	  +3.7723391907122911E-01	  +0.0000000000000000E+00	  +3.4307124262908800E+05	  +4.5742832350545056E+05	  +3.4307124262908800E+05	  +9.0759587997113222E-01	  +2.5430792058168779E+05	  +4.2641806636946994E+03	  +8.1920333045040152E+01	  +8.9809733085373352E+01	  +7.8894000403332019E+00	  +4.7814545698989103E-01	  +3.5860909274241823E+00	  +2.3907272849494551E-01	  +2.3907272849494552E+00	  +1.1953636424747276E+00	  +1.0270792619187972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.4986778355484522E+00	  +0.0000000000000000E+00	  +2.1886225063922569E+02	  +8.7492787199999998E+02	  +3.2193046043945856E+01	  +3.3220125305864656E+01	  +2.1886225063922569E+02	  +1.0000000000000000E+00	  +2.3077925199659197E+02	  +2.4930130965567935E+02	  +4.6309083934642729E+02	  +4.5822917875958757E+02	  +4.5822917875958757E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.2243628361214685E-01	  +8.6405151797665858E-01	  +8.2615957018290914E+01	  +8.0868399616702106E+01	
  +1.4000000000000000E+01	  +1.0030000000000000E+03	  +3.1000000000000001E+00	  +1.7750000000000000E+01	  +7.1097925510813553E+00	  +9.1635825314581787E-01	  +1.8500000000000000E-01	  +3.2829164252251616E+01	  +1.7264624253690478E+01	  +1.7264610681289437E+01	  +5.7154215714314695E+01	  +2.4702734667726414E+01	  +5.3362891268591987E+01	  +5.6680562591742927E+01	  +5.0000000000000000E-01	  +1.0000000000000000E+00	  +2.9992196157345397E-01	  +8.7194753812045245E-01	  +2.6151621602223013E-01	  +3.7763918420366716E-01	  +0.0000000000000000E+00	  +3.5363336044237396E+05	  +4.7151114725649857E+05	  +3.5363336044237396E+05	  +9.3553799058829090E-01	  +2.6031347531541117E+05	  +4.4696246612204532E+03	  +8.4442410390534263E+01	  +9.2574701009697577E+01	  +8.1322906191633084E+00	  +4.9286609813110960E-01	  +3.6964957359833219E+00	  +2.4643304906555480E-01	  +2.4643304906555481E+00	  +1.2321652453277741E+00	  +1.0261246514951601E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2009414723033420E+00	  +0.0000000000000000E+00	  +2.2492136580379483E+02	  +8.6543654400000003E+02	  +3.2211611048099371E+01	  +3.3237735699594531E+01	  +2.2492136580379483E+02	  +1.0000000000000000E+00	  +2.3212404133570425E+02	  +2.5091519000246632E+02	  +4.6414475996730806E+02	  +4.5941754786357598E+02	  +4.5941754786357598E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.3033531755161518E-01	  +8.6676360539468256E-01	  +8.4972900736571759E+01	  +8.3214732213625467E+01	
  +1.5000000000000000E+01	  +9.6600000000000000E+02	  +2.8500000000000001E+00	  +1.8600000000000001E+01	  +7.2405482990412340E+00	  +9.1537132987910186E-01	  +1.6000000000000000E-01	  +2.7484380431653683E+01	  +3.2015300567444264E+01	  +3.2015275398955659E+01	  +6.2473760600986132E+01	  +4.5541398608919032E+01	  +4.8782126224889311E+01	  +5.7170310374110045E+01	  +5.0000000000000000E-01	  +1.0000000000000000E+00	  +3.1415775041881078E-01	  +8.7309346150272660E-01	  +2.7428907777106915E-01	  +3.7808587528682297E-01	  +0.0000000000000000E+00	  +3.5898259581037646E+05	  +4.7864346108050190E+05	  +3.5898259581037646E+05	  +9.4968940690575787E-01	  +2.6330885982519621E+05	  +4.5559633649855414E+03	  +8.5719728592797125E+01	  +9.3975032313859202E+01	  +8.2553037210620808E+00	  +5.0032143764012615E-01	  +3.7524107823009456E+00	  +2.5016071882006308E-01	  +2.5016071882006305E+00	  +1.2508035941003153E+00	  +1.0231471136784402E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.8974778236712746E-01	  +0.0000000000000000E+00	  +2.2801137703425326E+02	  +8.3351116800000011E+02	  +3.2207836791550342E+01	  +3.3230983905228783E+01	  +2.2801137703425326E+02	  +1.0000000000000000E+00	  +2.3210811463646806E+02	  +2.5122355247697340E+02	  +4.6356449724967274E+02	  +4.5891377405733476E+02	  +4.5891377405733476E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.3428363121681905E-01	  +8.6805224436918738E-01	  +8.6241336139719976E+01	  +8.4477930664133964E+01	
  +1.6000000000000000E+01	  +8.9300000000000000E+02	  +3.1000000000000001E+00	  +1.8900000000000002E+01	  +7.5099840702499430E+00	  +9.1487786824574380E-01	  +1.6500000000000001E-01	  +1.9588554528823686E+01	  +4.4397186024576783E+01	  +4.4397151122200391E+01	  +7.0350638921547841E+01	  +6.3040314422563810E+01	  +4.2311038062294124E+01	  +4.9203531538208651E+01	  +3.7500000000000000E-01	  +1.0000000000000000E+00	  +2.7350710517910054E-01	  +8.5196163081413345E-01	  +2.3301755936763921E-01	  +3.6172900238671091E-01	  +0.0000000000000000E+00	  +2.8927615600885317E+05	  +3.8570154134513752E+05	  +2.8927615600885317E+05	  +7.6528083600225705E-01	  +2.1890085619231200E+05	  +5.1739979256538409E+03	  +6.9074862878713901E+01	  +7.5727170135347180E+01	  +6.6523072566332848E+00	  +4.0317013676565361E-01	  +3.0237760257424018E+00	  +2.0158506838282680E-01	  +2.0158506838282682E+00	  +1.0079253419141341E+00	  +1.0035862363288774E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.9667788359014020E+00	  +0.0000000000000000E+00	  +1.8738501362489077E+02	  +7.7052326400000004E+02	  +3.0194550760195824E+01	  +3.1198136996524703E+01	  +1.8738501362489077E+02	  +1.0000000000000000E+00	  +2.2540165540274609E+02	  +2.4195377633036421E+02	  +4.6047991272122641E+02	  +4.5488397500166474E+02	  +4.5488397500166474E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +8.6438188404234673E-02	  +6.5166082128476954E-01	  +6.7786420051646303E+01	  +6.6287251441957295E+01	
  +1.7000000000000000E+01	  +7.1700000000000011E+02	  +3.1000000000000001E+00	  +1.8600000000000001E+01	  +7.2350335867070656E+00	  +9.1438440661238585E-01	  +1.6000000000000000E-01	  +1.1693393623566999E+01	  +5.4594345620830595E+01	  +5.4594302702065463E+01	  +8.0021198333254759E+01	  +7.5752126061044265E+01	  +3.4564814669956959E+01	  +3.7857309726489163E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +1.1099384371490045E-01	  +5.7911402817708679E-01	  +6.4278091936594034E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.9600760437873381E+04	  +9.2801013917164484E+04	  +0.0000000000000000E+00	  +1.8412899586738990E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.6600566220583659E+01	  +1.6005662205836617E+00	  +9.7004013368706760E-02	  +7.2753010026530074E-01	  +4.8502006684353380E-02	  +4.8502006684353383E-01	  +2.4251003342176691E-01	  +9.3639803279849509E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.1346221811719490E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1866201599999999E+02	  +2.7964863141324148E+01	  +2.8901261174122645E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4056896806256549E+02	  +4.1676875048179977E+02	  +3.9717200916641571E+02	  +3.9717200916641571E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1239846620021389E-01	  +5.8850000000000013E-01	  +5.0516701622452184E-03	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.0595013636245918E-01	
  +1.8000000000000000E+01	  +1.7800000000000003E+02	  +2.8500000000000001E+00	  +1.6350000000000001E+01	  +6.4104451830363267E+00	  +9.1389094497902779E-01	  +2.0000000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0803196041846064E+01	  +8.7499997373347469E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -6.7800091245007621E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.9332437006881447E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.0565740097149676E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5358694400000005E+02	  +8.1053722618812856E+00	  +8.5986966319500997E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4056898810207383E+02	  +1.1883935454845385E+02	  +9.6536713170291137E+01	  +9.6536713170291137E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.7936552126157768E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8887936552126174E-01	
  +1.9000000000000000E+01	  +0.0000000000000000E+00	  +2.3500000000000001E+00	  +1.3300000000000001E+01	  +5.3364479796730198E+00	  +9.1438440661238585E-01	  +2.7500000000000002E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.0858814883410218E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +1.7932424099009850E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.0788057589094592E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0866560319923355E+00	  +3.2659802729824339E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +9.6536729194889702E+01	  +4.8822304669110501E+01	  +4.0627606570837180E+01	  +4.0627606570837180E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.2089149780819702E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8882089149780836E-01	
  +2.0000000000000000E+01	  +0.0000000000000000E+00	  +1.8000000000000000E+00	  +1.1100000000000001E+01	  +4.3799254249356290E+00	  +9.1487786824574380E-01	  +3.3000000000000002E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.2782903740626843E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.7985292593763846E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.9240888572166231E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2692159522690225E+00	  +1.3372012448627864E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0627606600061128E+01	  +2.6596243052494064E+01	  +2.3489281521005097E+01	  +2.3489281521005097E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1088021319491976E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881088021319505E-01	
  +2.1000000000000000E+01	  +0.0000000000000000E+00	  +1.5000000000000000E+00	  +9.4500000000000011E+00	  +3.7088755369413562E+00	  +9.1537132987910186E-01	  +3.8500000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3411426253215663E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.7980470874650761E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -6.2852251258881964E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.1084598147785192E-01	  +8.6882645235250267E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.7298069694180089E+01	  +1.4650958492596983E+01	  +1.4650958492596983E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +2.2000000000000000E+01	  +0.0000000000000000E+00	  +3.0500000000000003E+00	  +7.8000000000000007E+00	  +3.1264263024571872E+00	  +9.1586479151245981E-01	  +4.6000000000000002E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3638879455693848E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.5963384174467792E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.2745320247818337E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.1183873100198491E-01	  +7.6780211517645269E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.2662236532912885E+01	  +1.0109713762412120E+01	  +1.0109713762412120E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +2.3000000000000000E+01	  +0.0000000000000000E+00	  +4.6000000000000005E+00	  +6.1500000000000004E+00	  +2.2066410899603275E+00	  +9.1586479151245981E-01	  +5.1000000000000001E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3749521575867061E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.6931624977420284E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.1064212017321595E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.1168307355345251E-01	  +7.6861469853087283E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.0003462402162093E+01	  +7.4087095894903738E+00	  +7.4087095894903738E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +2.4000000000000000E+01	  +0.0000000000000000E+00	  +4.6000000000000005E+00	  +5.6000000000000005E+00	  +1.6604454795187094E+00	  +9.1586479151245981E-01	  +5.0000000000000000E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3794334703517674E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.6769281059129165E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.4813127650610129E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.0523907784954198E-01	  +7.6200835890867114E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +8.7959487342748943E+00	  +6.2096196325176756E+00	  +6.2096196325176756E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +2.5000000000000000E+01	  +0.0000000000000000E+00	  +4.3500000000000005E+00	  +5.8500000000000005E+00	  +1.7837529888054098E+00	  +9.1537132987910186E-01	  +4.8999999999999999E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3797258966799598E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.5680630929319304E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -2.9242632819231937E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.8914155032778524E-01	  +7.4482218125710453E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +8.5749807440115120E+00	  +6.0384510441563952E+00	  +6.0384510441563952E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
